Cluster	Protein	Name	CARD	Resfams	Mechanism	Sub_mechanism
142	B346-3_scaffold_1199_21	RND_efflux	NA	RND_efflux	Efflux	Efflux
3814	B346-2_scaffold_6863_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2470	B321-3_scaffold_9464_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2122	B331-2_scaffold_390_24	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5341	B352-3_scaffold_225_4	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
3095	B309-2_scaffold_14389_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2557	B309-2_scaffold_1351_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1811	B309-2_scaffold_1351_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6442	B370-1_scaffold_2403_6	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
2710	B352-1_scaffold_2584_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5529	L109-2_scaffold_18481_1	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
1345	B314-3_scaffold_1789_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5250	B314-2_scaffold_2699_8	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1686	B310-2_scaffold_825_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2364	B352-4_scaffold_134_25	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5906	B352-4_scaffold_134_26	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
3732	B321-2_scaffold_12948_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2487	B352-1_scaffold_10117_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5838	B352-1_scaffold_15481_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
3213	B371-5_scaffold_13872_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6745	B314-2_scaffold_47_93	FosA4	FosA4	NA	Fosfomycin Thiol Transferase	Other
3429	B314-2_scaffold_3888_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6477	B370-3_scaffold_10905_2	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
3688	B309-2_scaffold_20010_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS	Tetracycline Ribosomal Protection	Tetracycline Resistance
223	B313-2_scaffold_66_5	RND_efflux	NA	RND_efflux	Efflux	Efflux
403	L92-2_scaffold_367_27	RND_efflux	NA	RND_efflux	Efflux	Efflux
4303	B371-5_scaffold_11766_2	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1996	B352-4_scaffold_3617_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2898	B313-3_scaffold_1415_8	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3567	B313-1_scaffold_7285_2	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	NA	Fosfomycin Transporter	Fosfomycin Resistance
1513	B310-1_scaffold_1973_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6843	L109-1_scaffold_42738_3	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
2763	B371-1_scaffold_899_21	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5001	B316-1_scaffold_814_5	ANT	NA	ANT	Nucleotidyltransferase	Nucleotidyltransferase
2248	B314-4_scaffold_6943_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5379	B352-4_scaffold_19108_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1950	L93-5_scaffold_95_212	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4435	B320-1_scaffold_1647_3	MexH	NA	MexH	Efflux	Efflux
395	B320-1_scaffold_1647_4	RND_efflux	NA	RND_efflux	Efflux	Efflux
2830	B310-1_scaffold_578_23	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5180	B370-2_scaffold_3044_9	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
3201	B310-2_scaffold_7771_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1657	B352-4_scaffold_5242_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1539	B310-4_64|phage|36302|44794_48891_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1816	B310-1_scaffold_578_24	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
674	B316-4_scaffold_5990_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2741	B316-2_scaffold_3479_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2653	B346-3_scaffold_211_114	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1768	B309-3_scaffold_2899_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
200	B357-4_scaffold_4762_3	RND_efflux	NA	RND_efflux	Efflux	Efflux
5465	B316-3_scaffold_18337_3	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
288	B370-5_scaffold_54_9	RND_efflux	NA	RND_efflux	Efflux	Efflux
2254	B316-3_scaffold_818_13	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4093	B313-3_scaffold_108_4	MexE	NA	MexE	Efflux	Efflux
177	B320-1_scaffold_814_5	RND_efflux	NA	RND_efflux	Efflux	Efflux
5743	B316-1_scaffold_2949_6	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
2334	B309-1_scaffold_110_49	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6699	B310-4_scaffold_11221_1	soxR	NA	soxR	Gene Modulating Resistance	Gene Modulating Resistance
2085	B352-5_scaffold_1508_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2554	B309-1_scaffold_20_170	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1787	B310-2_scaffold_7_96	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6428	B316-1_scaffold_62821_1	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
5754	B331-1_scaffold_34_23	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
6742	B320-2_scaffold_1367_2	FosA5	FosA5	NA	Fosfomycin Thiol Transferase	Other
5499	B316-3_scaffold_41030_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2091	L92-1_scaffold_135_140	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1885	B310-4_scaffold_684_10	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5520	B357-5_scaffold_30751_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
1309	B313-3_scaffold_100_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4656	B309-1_scaffold_5344_4	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4186	B352-4_scaffold_7365_6	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
3595	L82-1_scaffold_2416_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6624	B357-4_scaffold_42248_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
2617	B309-2_scaffold_8036_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2138	B309-1_scaffold_5866_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4621	B346-3_scaffold_31462_1	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
809	B314-1_scaffold_3184_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6018	B309-1_scaffold_4543_3	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
6725	B321-4_scaffold_5899_2	mgrA	mgrA	NA	Gene Modulating Resistance	Gene Modulating Resistance
4501	B309-1_scaffold_4543_4	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
729	B352-4_scaffold_442_36	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5436	B313-3_scaffold_4921_5	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
2715	B369-2_scaffold_29_107	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
582	B310-1_scaffold_64_11	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5337	B320-3_scaffold_22_119	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
4487	B370-1_scaffold_44_53	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
5109	B316-6_scaffold_986_28	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
6048	B309-1_scaffold_137_32	SubclassB1	NA	SubclassB1	Beta-Lactamase-Class B	Beta-Lactamase
3481	L93-5_scaffold_10896_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3951	B314-4_scaffold_9959_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5234	B310-4_scaffold_21366_1	bacA	bacA	NA	Undecaprenyl Pyrophosphate Phosphatase	Other
5041	B320-1_scaffold_3229_9	SubclassB3	NA	SubclassB3	Beta-Lactamase-Class B	Beta-Lactamase
6608	B320-1_scaffold_13431_3	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
4629	B313-1_scaffold_11288_3	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6558	L109-1_scaffold_8310_1	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
1136	B346-4_scaffold_6634_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4001	L82-1_scaffold_29081_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3737	B357-1_scaffold_8099_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5932	B309-1_scaffold_687_10	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
3230	B335-3_scaffold_4086_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
455	B316-2_scaffold_2250_20	vanT	NA	vanT	Gylcopeptide Resistance	Gylcopeptide Resistance
6182	B371-1_scaffold_891_38	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
5864	B310-1_scaffold_4632_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
4346	B313-2_scaffold_7321_2	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
598	L109-3_scaffold_272_62	PmrF	PmrF	NA	Phosphoethanolamine Transferase	Phosphoethanolamine Transferase
2539	B321-1_scaffold_1987_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5919	B371-1_scaffold_891_36	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
6366	B310-4_scaffold_1413_8	CRP	CRP	NA	Gene Modulating Resistance	Gene Modulating Resistance
1181	B309-2_244|phage|6410|16068_51052_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1132	B316-2_scaffold_9472_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1099	B309-1_scaffold_3264_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1766	B309-1_scaffold_3264_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4679	L109-1_scaffold_34347_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
698	B313-1_scaffold_2575_1	macB	NA	macB	Efflux	Efflux
5918	B370-2_scaffold_8352_4	Escherichia coli CpxR	Escherichia coli CpxR	NA	Gene Modulating Resistance	Gene Modulating Resistance
2873	B316-1_scaffold_273_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
443	L109-1_scaffold_16053_1	MexW-MexI	NA	MexW-MexI	Efflux	Efflux
158	B314-2_scaffold_933_37	RND_efflux	NA	RND_efflux	Efflux	Efflux
3773	B371-6_scaffold_11607_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
5498	B316-3_scaffold_4042_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
152	B310-4_scaffold_805_2	RND_efflux	NA	RND_efflux	Efflux	Efflux
8	B314-3_scaffold_698_16	msbA	NA	msbA	Efflux	Efflux
3966	B310-4_scaffold_805_1	MexX	NA	MexX	Efflux	Efflux
2307	B320-1_scaffold_531_47	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3357	B310-4_scaffold_162_7	tolC	NA	tolC	Efflux	Efflux
2701	B320-1_scaffold_531_44	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5248	B310-1_scaffold_4055_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
867	B316-1_scaffold_525_17	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3261	L93-5_scaffold_10154_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6135	B320-1_scaffold_179_61	ClassB	NA	ClassB	Beta-Lactamase-Class B	Beta-Lactamase
6564	B370-3_scaffold_24125_2	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
3401	L109-4_scaffold_8964_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5617	B371-6_scaffold_9013_2	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
2295	B313-2_770|phage|1|22117_15741_13	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
756	B371-5_scaffold_1348_8	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1385	B314-3_scaffold_7385_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
863	B314-3_scaffold_156_50	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5452	L82-2_scaffold_12155_4	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
6681	B371-1_scaffold_9053_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4200	B314-2_scaffold_2833_4	MexX	NA	MexX	Efflux	Efflux
273	B314-2_scaffold_2833_5	RND_efflux	NA	RND_efflux	Efflux	Efflux
5914	B370-1_scaffold_3547_12	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
973	B316-1_scaffold_24114_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
302	B370-1_scaffold_106_14	RND_efflux	NA	RND_efflux	Efflux	Efflux
112	B329-1_scaffold_106_62	RND_efflux	NA	RND_efflux	Efflux	Efflux
1528	B370-1_scaffold_17022_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1824	B314-1_scaffold_19_72	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4189	B370-1_scaffold_73179_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3014	B321-1_scaffold_188_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5723	B357-6_scaffold_28798_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5257	B371-6_scaffold_31681_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
803	B352-4_scaffold_5563_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3616	B310-4_scaffold_13544_2	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	NA	Fosfomycin Transporter	Fosfomycin Resistance
4480	B310-3_scaffold_8485_1	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
6407	B370-3_scaffold_2599_4	ClassB	NA	ClassB	Beta-Lactamase-Class B	Beta-Lactamase
3175	B313-3_scaffold_1168_8	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
3785	B346-3_scaffold_684_36	MexE	NA	MexE	Efflux	Efflux
46	L92-2_scaffold_29_145	RND_efflux	NA	RND_efflux	Efflux	Efflux
2991	L109-3_scaffold_20612_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4856	B370-1_scaffold_31164_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5367	B310-1_scaffold_18764_1	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
1301	B309-1_scaffold_1105_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5043	B346-3_scaffold_21869_2	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
2787	B316-2_scaffold_3403_8	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2892	B309-2_scaffold_280_44	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3217	B316-4_scaffold_9659_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4660	B352-5_scaffold_14812_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
5416	B329-1_scaffold_5719_3	ANT3	aadA	ANT3	Nucleotidyltransferase	Nucleotidyltransferase
5739	B313-3_scaffold_21_26	ClassB	NA	ClassB	Beta-Lactamase-Class B	Beta-Lactamase
5993	B329-2_scaffold_3232_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
2527	B314-1_scaffold_50_101	msbA	NA	msbA	Efflux	Efflux
1908	B352-5_scaffold_1004_15	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6397	B316-7_scaffold_12316_2	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
5430	B316-2_scaffold_34888_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
5994	B331-1_scaffold_2234_1	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
5870	B310-4_scaffold_41_66	Escherichia coli CpxR	Escherichia coli CpxR	NA	Gene Modulating Resistance	Gene Modulating Resistance
2623	B313-2_scaffold_498_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1546	B314-4_scaffold_6063_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4043	B309-1_scaffold_276_3	ClassC-AmpC	ACC-5	ClassC-AmpC	Beta-Lactamase-Class C	Beta-Lactamase
3612	B371-1_scaffold_34301_3	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1883	B310-2_scaffold_143_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1297	B371-1_scaffold_4127_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
74	B309-2_scaffold_6507_2	RND_efflux	NA	RND_efflux	Efflux	Efflux
5530	L93-6_scaffold_17_211	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
532	B314-3_scaffold_150_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3018	B313-1_scaffold_667_11	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2575	B316-1_scaffold_17153_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3243	L93-6_scaffold_298_25	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1937	B329-2_884|phage|4509|9016_21818_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1684	B310-1_scaffold_532_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5552	B359-2_scaffold_2429_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
618	B310-1_scaffold_532_8	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3620	B357-2_scaffold_13242_2	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
5280	B309-2_scaffold_2981_8	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1538	B310-1_scaffold_1350_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6775	B359-2_scaffold_15154_2	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
3272	B359-3_scaffold_7069_1	msbA	NA	msbA	Efflux	Efflux
584	L82-2_scaffold_19136_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3134	B346-4_scaffold_3902_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
465	L109-4_scaffold_6181_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6701	B313-1_scaffold_1961_12	soxR	NA	soxR	Gene Modulating Resistance	Gene Modulating Resistance
6026	B313-1_scaffold_854_6	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
4334	B313-1_scaffold_854_7	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
2165	B329-1_scaffold_50_68	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4713	L109-2_scaffold_23315_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3019	B313-3_scaffold_1885_10	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3808	B313-1_scaffold_4398_3	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
3280	B313-3_scaffold_992_56	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4436	B320-1_scaffold_3538_3	MexH	NA	MexH	Efflux	Efflux
373	B320-1_scaffold_3538_2	RND_efflux	NA	RND_efflux	Efflux	Efflux
4731	B346-3_scaffold_26246_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6406	B370-1_scaffold_39590_2	SubclassB1	NA	SubclassB1	Beta-Lactamase-Class B	Beta-Lactamase
3258	B369-2_scaffold_4820_2	emrB	NA	emrB	Efflux	Efflux
3699	L109-3_scaffold_7138_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6215	B316-2_scaffold_16128_3	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
5832	B329-1_scaffold_2681_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
4953	B352-4_scaffold_42246_2	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
3954	B331-1_scaffold_3850_2	MexH	NA	MexH	Efflux	Efflux
1272	B352-5_scaffold_6721_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1392	B320-1_scaffold_1404_12	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2733	B310-1_scaffold_608_24	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1384	B314-3_scaffold_398_8	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
912	B310-1_scaffold_3643_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5184	B313-2_scaffold_8680_1	ClassD	OXA-347	ClassD	Beta-Lactamase-Class D	Beta-Lactamase
4265	B316-2_scaffold_622_2	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
6794	L109-2_scaffold_43039_1	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
6698	L93-1_scaffold_12824_2	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
2589	B346-2_scaffold_5230_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6423	B309-2_scaffold_12944_3	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4667	B309-2_scaffold_12944_2	vanH	NA	vanH	Gylcopeptide Resistance	Gylcopeptide Resistance
4007	B316-3_scaffold_28082_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1068	B346-3_scaffold_597_15	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6715	L109-1_scaffold_32616_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6209	B371-1_scaffold_49975_1	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
537	B352-1_scaffold_2616_3	vanT	NA	vanT	Gylcopeptide Resistance	Gylcopeptide Resistance
5485	B352-1_scaffold_2616_4	vanXYG	vanXYG	NA	Gylcopeptide Resistance	Gylcopeptide Resistance
4170	B352-1_scaffold_2616_7	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
5902	B352-1_scaffold_2616_8	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
6412	B316-2_scaffold_1139_9	SubclassB1	NA	SubclassB1	Beta-Lactamase-Class B	Beta-Lactamase
1644	B309-1_scaffold_352_32	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4055	B309-2_scaffold_15330_2	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
1742	B371-5_scaffold_11919_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2426	B309-1_scaffold_528_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2211	B359-3_270|phage|7333|20876_53463_12	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6678	B321-4_scaffold_2462_2	dfrC	dfrC	NA	Dihydrofolate Reductase	Other
2141	B309-2_scaffold_6644_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2641	B316-4_scaffold_2470_9	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2537	B316-4_scaffold_2470_8	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4611	B314-1_scaffold_96_74	tet_MFS_efflux	NA	tet_MFS_efflux	Tetracycline MFS Efflux	Efflux
4504	B371-1_scaffold_21909_1	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
167	B370-4_scaffold_566_10	RND_efflux	NA	RND_efflux	Efflux	Efflux
3476	B370-4_scaffold_566_11	adeC-adeK-oprM	NA	adeC-adeK-oprM	Efflux	Efflux
1540	B310-4_scaffold_2425_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
50	B316-3_scaffold_8873_2	RND_efflux	NA	RND_efflux	Efflux	Efflux
2978	B316-3_scaffold_22268_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1321	B335-1_scaffold_17_81	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2692	B316-2_scaffold_12707_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2635	B316-2_scaffold_12707_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4601	B331-2_scaffold_16716_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
927	B346-3_scaffold_319_25	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5814	B314-1_scaffold_188_18	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
1541	B313-1_138|phage|30063|40444_55448_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2067	B316-2_scaffold_2640_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1523	B346-2_scaffold_4316_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3547	B310-4_scaffold_16711_1	tolC	NA	tolC	Efflux	Efflux
6334	B316-5_scaffold_8906_1	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
1612	L92-2_scaffold_2106_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
638	B352-5_scaffold_12018_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1689	B313-3_scaffold_2057_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4244	B326-2_scaffold_1639_5	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
2494	B370-1_scaffold_11425_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5420	B352-5_scaffold_5275_9	SubclassB1	NA	SubclassB1	Beta-Lactamase-Class B	Beta-Lactamase
5699	B346-3_scaffold_26369_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4212	B369-4_scaffold_7356_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
85	B371-1_scaffold_920_10	RND_efflux	NA	RND_efflux	Efflux	Efflux
4053	B371-1_scaffold_920_11	MexE	NA	MexE	Efflux	Efflux
3894	B321-1_scaffold_2640_5	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
2039	B320-2_scaffold_1673_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3341	B346-4_scaffold_2995_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
