Protein	Name	CARD	Resfams
B370-1_scaffold_1_122	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_70_80	ClassB	NA	ClassB
B359-3_scaffold_126_52	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_461_22	tolC	NA	tolC
B314-1_scaffold_15379_1	tolC	NA	tolC
B370-3_scaffold_977_8	vanY	NA	vanY
B352-4_scaffold_4_126	RND_efflux	NA	RND_efflux
B352-4_scaffold_4_127	MexE	NA	MexE
B352-4_scaffold_5034_2	SubclassB1	NA	SubclassB1
B309-3_scaffold_18838_2	AAC3	NA	AAC3
B313-3_scaffold_11403_3	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_9518_5	vanY	NA	vanY
B320-1_scaffold_11_132	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_4364_3	ClassD	NA	ClassD
B371-3_scaffold_37425_1	ABC_efflux	NA	ABC_efflux
B309-4_scaffold_6425_2	ABC_efflux	NA	ABC_efflux
B313-2_scaffold_1104_5	msbA	NA	msbA
B310-4_scaffold_126_39	RND_efflux	oqxB	RND_efflux
B310-1_scaffold_86_36	vanY	NA	vanY
B352-4_scaffold_30811_1	vanS	NA	vanS
B309-1_scaffold_3539_1	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_166_92	MexE	oqxA	MexE
B310-4_scaffold_166_93	RND_efflux	oqxB	RND_efflux
B329-1_scaffold_204_20	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_2301_8	ClassD	NA	ClassD
B316-1_scaffold_4706_3	ABC_efflux	NA	ABC_efflux
B309-3_scaffold_683_36	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_2797_2	ABC_efflux	NA	ABC_efflux
B320-4_scaffold_10989_2	ClassA	NA	ClassA
L82-2_scaffold_1188_4	msbA	NA	msbA
B310-4_scaffold_5138_3	baeR	baeR	NA
B352-5_scaffold_1531_5	ABC_efflux	NA	ABC_efflux
B329-3_scaffold_1340_9	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_1151_18	ABC_efflux	NA	ABC_efflux
B357-5_scaffold_29548_1	vanR	NA	vanR
B309-2_scaffold_172_14	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_6423_3	FosA2	FosA2	NA
B316-2_scaffold_10909_1	ABC_efflux	NA	ABC_efflux
B369-2_scaffold_11131_2	emrR	emrR	NA
B321-1_scaffold_3558_2	ABC_efflux	NA	ABC_efflux
B357-4_scaffold_572_4	ClassA	NA	ClassA
B370-2_scaffold_22213_2	vanY	NA	vanY
L82-1_scaffold_16123_1	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_5_220	RND_efflux	mdtB	RND_efflux
B371-4_scaffold_16972_1	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_17286_1	ABC_efflux	NA	ABC_efflux
B371-4_scaffold_37971_1	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_554_43	ABC_efflux	NA	ABC_efflux
B329-1_scaffold_80_22	RND_efflux	NA	RND_efflux
B329-1_scaffold_80_23	MexX	NA	MexX
B320-1_scaffold_144_23	evgS	evgS	NA
B352-3_2747|phage|1|8960_50797_2	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_1613_3	RND_efflux	NA	RND_efflux
B314-1_scaffold_316_4	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_1613_5	soxR	NA	soxR
B310-4_scaffold_1613_4	MexH	NA	MexH
B370-1_scaffold_65378_1	ClassB	NA	ClassB
B370-1_scaffold_1217_12	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_1630_8	tet_ribosomoal_protect	NA	tet_ribosomoal_protect
B335-1_scaffold_4979_6	vanY	NA	vanY
B309-2_scaffold_4483_7	ClassB	NA	ClassB
B370-2_scaffold_60_75	ClassA	NA	ClassA
B309-1_scaffold_60_5	ABC_efflux	NA	ABC_efflux
B352-3_scaffold_19494_2	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B352-4_scaffold_34499_1	ClassA	NA	ClassA
B371-1_scaffold_49865_2	vanS	NA	vanS
B320-3_scaffold_1335_9	ABC_efflux	NA	ABC_efflux
B321-2_scaffold_2383_8	vanR	NA	vanR
B321-2_scaffold_2383_9	vanS	NA	vanS
B329-2_scaffold_736_9	ABC_efflux	NA	ABC_efflux
B310-5_scaffold_10114_2	vanY	NA	vanY
L93-5_scaffold_110_9	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_5002_2	oqxB	oqxB	NA
B310-4_scaffold_5002_1	MexE	NA	MexE
L82-2_scaffold_23057_3	vanY	NA	vanY
L93-5_scaffold_110_3	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_7785_1	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_266_30	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_1056_26	ABC_efflux	NA	ABC_efflux
L82-3_scaffold_3547_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS
B316-4_scaffold_12668_1	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B314-3_262|phage|11646|30933_55195_14	msbA	NA	msbA
B314-3_scaffold_743_5	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_1178_2	vanR	NA	vanR
B357-5_scaffold_8214_3	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_548_44	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_2_122	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_326_69	H-NS	H-NS	NA
B316-2_scaffold_27025_2	APH(2'')-IIa	APH(2'')-IIa	NA
B320-1_scaffold_29577_1	APH3	NA	APH3
L109-4_scaffold_1793_12	AAC3	NA	AAC3
B313-1_scaffold_8677_2	ABC_efflux	NA	ABC_efflux
B316-6_scaffold_2794_4	ABC_efflux	NA	ABC_efflux
B316-3_scaffold_1642_13	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_2_31	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_1565_7	FosA4	FosA4	NA
B313-1_scaffold_8456_2	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B310-4_scaffold_15169_2	MexE	NA	MexE
B309-4_scaffold_1518_5	vanS	NA	vanS
B321-2_scaffold_243_32	vanR	NA	vanR
B309-4_scaffold_1518_6	vanR	NA	vanR
B309-3_scaffold_15434_2	SubclassB3	NA	SubclassB3
B309-2_scaffold_3105_3	vanS	NA	vanS
B314-3_scaffold_268_36	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_6255_2	MexX	NA	MexX
B314-3_scaffold_268_35	ABC_efflux	NA	ABC_efflux
B371-6_scaffold_5573_14	ABC_efflux	NA	ABC_efflux
B309-3_scaffold_2918_2	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_4_40	RND_efflux	NA	RND_efflux
B331-2_scaffold_20_155	vanS	NA	vanS
B331-2_scaffold_20_154	vanR	NA	vanR
B329-1_scaffold_827_12	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_4491_1	RND_efflux	NA	RND_efflux
B309-3_scaffold_25803_3	vanY	NA	vanY
B352-1_scaffold_12686_1	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_333_6	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	NA
B310-4_scaffold_12_95	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_12_96	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_4919_3	vanR	NA	vanR
B316-2_scaffold_14540_2	ABC_efflux	NA	ABC_efflux
B314-4_scaffold_7258_1	vanR	NA	vanR
B309-3_scaffold_427_24	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_2867_4	vanS	NA	vanS
B357-3_scaffold_27091_1	MexH	NA	MexH
B371-1_scaffold_661_24	ABC_efflux	NA	ABC_efflux
B314-4_scaffold_5557_1	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_12813_1	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_2882_7	SubclassB3	NA	SubclassB3
B321-2_scaffold_13_89	ABC_efflux	NA	ABC_efflux
B321-1_scaffold_2887_1	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_11663_3	ABC_efflux	NA	ABC_efflux
L93-5_scaffold_49_79	ABC_efflux	NA	ABC_efflux
B335-1_scaffold_5575_5	ABC_efflux	NA	ABC_efflux
B316-3_scaffold_104_28	vanR	NA	vanR
B371-6_scaffold_16957_3	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_512_34	SubclassB1	NA	SubclassB1
B329-1_scaffold_2133_6	ClassA	NA	ClassA
B310-1_scaffold_20911_2	vanY	NA	vanY
B314-1_scaffold_19_95	ABC_efflux	NA	ABC_efflux
B370-4_scaffold_21_75	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_28135_2	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_8221_2	vgaC	vgaC	NA
B357-1_scaffold_24560_2	ClassA	NA	ClassA
B316-1_scaffold_4945_4	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_51961_2	ClassA	NA	ClassA
L93-6_scaffold_9612_1	vanY	NA	vanY
B357-4_scaffold_4477_5	ABC_efflux	NA	ABC_efflux
B321-1_scaffold_5492_2	SubclassB2	NA	SubclassB2
B320-4_scaffold_404_17	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_418_41	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_11472_1	APH3	AAC(6')-Ie-APH(2'')-Ia	APH3
B321-3_scaffold_13089_1	tet_ribosomoal_protect	NA	tet_ribosomoal_protect
L93-4_scaffold_131_62	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_4984_4	ABC_efflux	NA	ABC_efflux
B316-2_5146|phage|1|6525_120904_5	ABC_efflux	NA	ABC_efflux
B352-3_scaffold_14657_1	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_1825_10	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_12954_1	ABC_efflux	NA	ABC_efflux
B310-5_scaffold_654_4	ABC_efflux	NA	ABC_efflux
B357-6_scaffold_7992_3	vanY	NA	vanY
B370-5_scaffold_584_2	ClassA	NA	ClassA
B346-2_scaffold_15017_1	vanY	NA	vanY
B316-4_scaffold_17769_2	ClassA	NA	ClassA
B313-1_scaffold_308_10	emrR	emrR	NA
B309-1_scaffold_28_139	bacA	bacA	NA
B314-3_scaffold_24867_1	ClassA	NA	ClassA
B316-3_scaffold_9_89	vanY	NA	vanY
B309-3_scaffold_8387_4	vanS	NA	vanS
B326-2_scaffold_232_9	SubclassB1	NA	SubclassB1
B359-3_scaffold_2372_2	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_18238_2	MexX	Escherichia coli acrA	MexX
B310-1_scaffold_575_7	vanR	NA	vanR
B310-4_scaffold_1529_3	RND_efflux	NA	RND_efflux
B371-1_scaffold_62462_1	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_1970_6	RND_efflux	NA	RND_efflux
B359-3_scaffold_234_20	ABC_efflux	NA	ABC_efflux
B352-3_scaffold_3140_7	vanS	NA	vanS
L82-2_scaffold_33990_1	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_9009_6	ClassA	NA	ClassA
B370-3_scaffold_3632_1	ClassA	NA	ClassA
B310-1_scaffold_21_10	MexH	NA	MexH
B310-1_scaffold_21_11	RND_efflux	NA	RND_efflux
B314-2_scaffold_15_152	RND_efflux	NA	RND_efflux
B314-2_scaffold_15_153	MexC	NA	MexC
B316-2_scaffold_2650_3	RND_efflux	NA	RND_efflux
B316-2_scaffold_2650_2	MexE	NA	MexE
B320-5_scaffold_4_21	RND_efflux	NA	RND_efflux
B316-3_scaffold_916_15	ClassA	NA	ClassA
B352-4_scaffold_45738_2	vanR	NA	vanR
B346-2_scaffold_3728_2	ABC_efflux	NA	ABC_efflux
B316-3_95|phage|60140|71494_104373_1	ABC_efflux	NA	ABC_efflux
B316-3_95|phage|60140|71494_104373_7	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_146_68	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_28_31	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_7769_1	ABC_efflux	NA	ABC_efflux
B370-3_scaffold_29321_2	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS
B359-2_scaffold_55_40	vanR	NA	vanR
B321-1_scaffold_15799_1	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_16_14	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_132_29	ABC_efflux	NA	ABC_efflux
L92-1_scaffold_10328_1	vanS	NA	vanS
B359-3_scaffold_151_2	ABC_efflux	NA	ABC_efflux
B359-3_scaffold_151_1	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_7_72	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_4792_4	AAC3	NA	AAC3
L92-2_scaffold_24417_1	ABC_efflux	NA	ABC_efflux
L93-1_scaffold_411_8	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B313-1_scaffold_1095_5	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_1650_21	MexE	NA	MexE
B371-1_scaffold_1650_20	RND_efflux	NA	RND_efflux
L82-2_scaffold_25829_2	ABC_efflux	NA	ABC_efflux
B314-4_scaffold_83_44	ABC_efflux	NA	ABC_efflux
B357-3_scaffold_3005_2	vanR	NA	vanR
B309-1_2555|phage|11499|19872_37270_4	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_3301_11	vanR	NA	vanR
B316-2_scaffold_3301_10	vanS	NA	vanS
B309-1_scaffold_340_32	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_7608_7	vanS	NA	vanS
B371-1_scaffold_24126_2	vanY	NA	vanY
B371-1_scaffold_7608_3	vanT	NA	vanT
L109-1_scaffold_25278_2	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_2199_2	ABC_efflux	NA	ABC_efflux
B331-1_scaffold_11068_1	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_215_64	vanS	NA	vanS
B321-2_scaffold_358_19	tet_MFS_efflux	NA	tet_MFS_efflux
B316-2_scaffold_31760_1	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_215_63	vanR	NA	vanR
B357-1_scaffold_8509_3	soxR	NA	soxR
B370-2_scaffold_29375_1	tet_MFS_efflux	NA	tet_MFS_efflux
B309-1_scaffold_79_48	SubclassB1	NA	SubclassB1
B331-1_scaffold_458_41	ClassA	NA	ClassA
L109-2_scaffold_5320_5	vanR	NA	vanR
B359-2_scaffold_14181_3	vanY	NA	vanY
B346-4_scaffold_5341_1	ABC_efflux	NA	ABC_efflux
B316-5_scaffold_21076_1	vanY	NA	vanY
B313-2_scaffold_4156_1	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_1199_21	RND_efflux	NA	RND_efflux
B346-2_scaffold_6863_3	ABC_efflux	NA	ABC_efflux
B321-3_scaffold_9464_1	ABC_efflux	NA	ABC_efflux
B331-2_scaffold_390_24	ABC_efflux	NA	ABC_efflux
B352-3_scaffold_225_4	vanY	NA	vanY
B309-2_scaffold_14389_1	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_1351_2	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_1351_3	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_2403_6	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B352-1_scaffold_2584_1	ABC_efflux	NA	ABC_efflux
L109-2_scaffold_18481_1	vanR	NA	vanR
B314-3_scaffold_1789_5	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_2699_8	ClassA	NA	ClassA
B310-2_scaffold_825_6	ABC_efflux	NA	ABC_efflux
B352-4_scaffold_134_25	ABC_efflux	NA	ABC_efflux
B352-4_scaffold_134_26	vanR	NA	vanR
B321-2_scaffold_12948_1	ABC_efflux	NA	ABC_efflux
B352-1_scaffold_10117_2	ABC_efflux	NA	ABC_efflux
B352-1_scaffold_15481_2	vanR	NA	vanR
B371-5_scaffold_13872_1	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_47_93	FosA4	FosA4	NA
B314-2_scaffold_3888_2	ABC_efflux	NA	ABC_efflux
B370-3_scaffold_10905_2	ClassA	NA	ClassA
B309-2_scaffold_20010_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS
B313-2_scaffold_66_5	RND_efflux	NA	RND_efflux
L92-2_scaffold_367_27	RND_efflux	NA	RND_efflux
B371-5_scaffold_11766_2	ClassA	NA	ClassA
B352-4_scaffold_3617_1	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_1415_8	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_7285_2	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	NA
B310-1_scaffold_1973_4	ABC_efflux	NA	ABC_efflux
L109-1_scaffold_42738_3	vanY	NA	vanY
B371-1_scaffold_899_21	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_814_5	ANT	NA	ANT
B314-4_scaffold_6943_2	ABC_efflux	NA	ABC_efflux
B352-4_scaffold_19108_1	ClassA	NA	ClassA
L93-5_scaffold_95_212	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_1647_3	MexH	NA	MexH
B320-1_scaffold_1647_4	RND_efflux	NA	RND_efflux
B310-1_scaffold_578_23	ABC_efflux	NA	ABC_efflux
B370-2_scaffold_3044_9	vanS	NA	vanS
B310-2_scaffold_7771_1	ABC_efflux	NA	ABC_efflux
B352-4_scaffold_5242_3	ABC_efflux	NA	ABC_efflux
B310-4_64|phage|36302|44794_48891_7	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_578_24	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_5990_2	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_3479_2	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_211_114	ABC_efflux	NA	ABC_efflux
B309-3_scaffold_2899_7	ABC_efflux	NA	ABC_efflux
B357-4_scaffold_4762_3	RND_efflux	NA	RND_efflux
B316-3_scaffold_18337_3	vanS	NA	vanS
B370-5_scaffold_54_9	RND_efflux	NA	RND_efflux
B316-3_scaffold_818_13	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_108_4	MexE	NA	MexE
B320-1_scaffold_814_5	RND_efflux	NA	RND_efflux
B316-1_scaffold_2949_6	vanR	NA	vanR
B309-1_scaffold_110_49	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_11221_1	soxR	NA	soxR
B352-5_scaffold_1508_2	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_20_170	ABC_efflux	NA	ABC_efflux
B310-2_scaffold_7_96	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_62821_1	AAC3	NA	AAC3
B331-1_scaffold_34_23	vanR	NA	vanR
B320-2_scaffold_1367_2	FosA5	FosA5	NA
B316-3_scaffold_41030_2	ABC_efflux	NA	ABC_efflux
L92-1_scaffold_135_140	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_684_10	ABC_efflux	NA	ABC_efflux
B357-5_scaffold_30751_1	vanY	NA	vanY
B313-3_scaffold_100_4	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_5344_4	vanY	NA	vanY
B352-4_scaffold_7365_6	ClassA	NA	ClassA
L82-1_scaffold_2416_5	ABC_efflux	NA	ABC_efflux
B357-4_scaffold_42248_1	vanY	NA	vanY
B309-2_scaffold_8036_2	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_5866_2	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_31462_1	vanS	NA	vanS
B314-1_scaffold_3184_4	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_4543_3	vanR	NA	vanR
B321-4_scaffold_5899_2	mgrA	mgrA	NA
B309-1_scaffold_4543_4	vanS	NA	vanS
B352-4_scaffold_442_36	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_4921_5	vanY	NA	vanY
B369-2_scaffold_29_107	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_64_11	ABC_efflux	NA	ABC_efflux
B320-3_scaffold_22_119	AAC3	NA	AAC3
B370-1_scaffold_44_53	ClassA	NA	ClassA
B316-6_scaffold_986_28	ClassA	NA	ClassA
B309-1_scaffold_137_32	SubclassB1	NA	SubclassB1
L93-5_scaffold_10896_1	ABC_efflux	NA	ABC_efflux
B314-4_scaffold_9959_2	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_21366_1	bacA	bacA	NA
B320-1_scaffold_3229_9	SubclassB3	NA	SubclassB3
B320-1_scaffold_13431_3	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B313-1_scaffold_11288_3	vanY	NA	vanY
L109-1_scaffold_8310_1	AAC3	NA	AAC3
B346-4_scaffold_6634_2	ABC_efflux	NA	ABC_efflux
L82-1_scaffold_29081_1	ABC_efflux	NA	ABC_efflux
B357-1_scaffold_8099_1	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_687_10	vanR	NA	vanR
B335-3_scaffold_4086_2	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_2250_20	vanT	NA	vanT
B371-1_scaffold_891_38	vanY	NA	vanY
B310-1_scaffold_4632_2	vanR	NA	vanR
B313-2_scaffold_7321_2	vanS	NA	vanS
L109-3_scaffold_272_62	PmrF	PmrF	NA
B321-1_scaffold_1987_4	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_891_36	vanR	NA	vanR
B310-4_scaffold_1413_8	CRP	CRP	NA
B309-2_244|phage|6410|16068_51052_6	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_9472_2	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_3264_6	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_3264_7	ABC_efflux	NA	ABC_efflux
L109-1_scaffold_34347_2	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_2575_1	macB	NA	macB
B370-2_scaffold_8352_4	Escherichia coli CpxR	Escherichia coli CpxR	NA
B316-1_scaffold_273_6	ABC_efflux	NA	ABC_efflux
L109-1_scaffold_16053_1	MexW-MexI	NA	MexW-MexI
B314-2_scaffold_933_37	RND_efflux	NA	RND_efflux
B371-6_scaffold_11607_1	ClassA	NA	ClassA
B316-3_scaffold_4042_2	vanR	NA	vanR
B310-4_scaffold_805_2	RND_efflux	NA	RND_efflux
B314-3_scaffold_698_16	msbA	NA	msbA
B310-4_scaffold_805_1	MexX	NA	MexX
B320-1_scaffold_531_47	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_162_7	tolC	NA	tolC
B320-1_scaffold_531_44	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_4055_2	vanY	NA	vanY
B316-1_scaffold_525_17	ABC_efflux	NA	ABC_efflux
L93-5_scaffold_10154_1	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_179_61	ClassB	NA	ClassB
B370-3_scaffold_24125_2	ClassA	NA	ClassA
L109-4_scaffold_8964_4	ABC_efflux	NA	ABC_efflux
B371-6_scaffold_9013_2	ClassA	NA	ClassA
B313-2_770|phage|1|22117_15741_13	ABC_efflux	NA	ABC_efflux
B371-5_scaffold_1348_8	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_7385_1	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_156_50	ABC_efflux	NA	ABC_efflux
L82-2_scaffold_12155_4	ClassA	NA	ClassA
B371-1_scaffold_9053_1	vanY	NA	vanY
B314-2_scaffold_2833_4	MexX	NA	MexX
B314-2_scaffold_2833_5	RND_efflux	NA	RND_efflux
B370-1_scaffold_3547_12	vanR	NA	vanR
B316-1_scaffold_24114_1	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_106_14	RND_efflux	NA	RND_efflux
B329-1_scaffold_106_62	RND_efflux	NA	RND_efflux
B370-1_scaffold_17022_5	ABC_efflux	NA	ABC_efflux
B314-1_scaffold_19_72	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_73179_1	ABC_efflux	NA	ABC_efflux
B321-1_scaffold_188_4	ABC_efflux	NA	ABC_efflux
B357-6_scaffold_28798_2	ABC_efflux	NA	ABC_efflux
B371-6_scaffold_31681_2	vanY	NA	vanY
B352-4_scaffold_5563_2	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_13544_2	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	NA
B310-3_scaffold_8485_1	vanS	NA	vanS
B370-3_scaffold_2599_4	ClassB	NA	ClassB
B313-3_scaffold_1168_8	ClassA	NA	ClassA
B346-3_scaffold_684_36	MexE	NA	MexE
L92-2_scaffold_29_145	RND_efflux	NA	RND_efflux
L109-3_scaffold_20612_2	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_31164_1	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_18764_1	AAC3	NA	AAC3
B309-1_scaffold_1105_3	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_21869_2	AAC3	NA	AAC3
B316-2_scaffold_3403_8	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_280_44	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_9659_4	ABC_efflux	NA	ABC_efflux
B352-5_scaffold_14812_1	ClassA	NA	ClassA
B329-1_scaffold_5719_3	ANT3	aadA	ANT3
B313-3_scaffold_21_26	ClassB	NA	ClassB
B329-2_scaffold_3232_2	vanR	NA	vanR
B314-1_scaffold_50_101	msbA	NA	msbA
B352-5_scaffold_1004_15	ABC_efflux	NA	ABC_efflux
B316-7_scaffold_12316_2	AAC3	NA	AAC3
B316-2_scaffold_34888_1	vanY	NA	vanY
B331-1_scaffold_2234_1	vanR	NA	vanR
B310-4_scaffold_41_66	Escherichia coli CpxR	Escherichia coli CpxR	NA
B313-2_scaffold_498_4	ABC_efflux	NA	ABC_efflux
B314-4_scaffold_6063_3	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_276_3	ClassC-AmpC	ACC-5	ClassC-AmpC
B371-1_scaffold_34301_3	ClassA	NA	ClassA
B310-2_scaffold_143_4	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_4127_4	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_6507_2	RND_efflux	NA	RND_efflux
L93-6_scaffold_17_211	AAC3	NA	AAC3
B314-3_scaffold_150_2	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_667_11	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_17153_1	ABC_efflux	NA	ABC_efflux
L93-6_scaffold_298_25	ABC_efflux	NA	ABC_efflux
B329-2_884|phage|4509|9016_21818_2	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_532_7	ABC_efflux	NA	ABC_efflux
B359-2_scaffold_2429_2	vanY	NA	vanY
B310-1_scaffold_532_8	ABC_efflux	NA	ABC_efflux
B357-2_scaffold_13242_2	vanS	NA	vanS
B309-2_scaffold_2981_8	ClassA	NA	ClassA
B310-1_scaffold_1350_4	ABC_efflux	NA	ABC_efflux
B359-2_scaffold_15154_2	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B359-3_scaffold_7069_1	msbA	NA	msbA
L82-2_scaffold_19136_2	ABC_efflux	NA	ABC_efflux
B346-4_scaffold_3902_4	ABC_efflux	NA	ABC_efflux
L109-4_scaffold_6181_4	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_1961_12	soxR	NA	soxR
B313-1_scaffold_854_6	vanR	NA	vanR
B313-1_scaffold_854_7	vanS	NA	vanS
B329-1_scaffold_50_68	ABC_efflux	NA	ABC_efflux
L109-2_scaffold_23315_1	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_1885_10	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_4398_3	vanS	NA	vanS
B313-3_scaffold_992_56	ABC_efflux	NA	ABC_efflux
